TesterName,StreamName,TestType,MatchFiles,MisMatchFiles,TotalFiles,TotalCDRCompared,FileResult,CDRResult,TimeTaken,Date,ReportFileName
ROHAN,HDP_MSC,DIFF_Summary,498,0,498,1989098,PASS ,FAIL,264.25,30-01-2023 07:41PM,ROHAN_HDP_MSC_DIFF_Summary_2023_01_30-07_36_54_PM.txt
ROHAN,HDP_MSC,DIFF_Detailed, 498,0,498,1989098,PASS,FAIL,284.63,30-01-2023 08:08PM,ROHAN_HDP_MSC_DIFF_Detailed_2023_01_30-08_03_48_PM.txt
MANGESH,TANLA_SMSC_ICB,DIFF_Summary, 10,0,10,167375,PASS,PASS,16.50,01-02-2023 04:32PM,MANGESH_TANLA_SMSC_ICB_DIFF_Summary_2023_02_01-04_31_58_PM.txt
RAJU,BSMT_SMSC_ASCII,DIFF_Summary, 10,0,10,61680,PASS,PASS,5.83,01-02-2023 04:37PM,RAJU_BSMT_SMSC_ASCII_DIFF_Summary_2023_02_01-04_37_15_PM.txt
RAJU,BSMT_SMSC_ASCII,ZIP_Detailed,10,0,10,61680,PASS,n/a,0.08,01-02-2023 04:38PM,RAJU_BSMT_SMSC_ASCII_ZIP_Detailed_2023_02_01-04_38_06_PM.txt
RAJU,BSMT_SMSC_ICB,ZIP_Detailed,40,0,40,24512,PASS,n/a,0.03,01-02-2023 04:38PM,RAJU_BSMT_SMSC_ICB_ZIP_Detailed_2023_02_01-04_38_47_PM.txt
RAJU,BSMT_SMSC_ICB,DIFF_Summary, 40,0,40,24512,PASS,PASS,2.48,01-02-2023 04:39PM,RAJU_BSMT_SMSC_ICB_DIFF_Summary_2023_02_01-04_39_24_PM.txt
MANGESH,TANLA_SMSC_ASCII,DIFF_Summary, 10,0,10,431040,PASS,PASS,39.58,01-02-2023 04:43PM,MANGESH_TANLA_SMSC_ASCII_DIFF_Summary_2023_02_01-04_42_24_PM.txt
RAJU,Nokia_TAS_Legal,DIFF_Summary, 10,1,11,45670,FAIL,PASS,5.09,01-02-2023 05:34PM,RAJU_Nokia_TAS_Legal_DIFF_Summary_2023_02_01-05_34_12_PM.txt
RAJU,Nokia_TAS_Legal,ZIP_Detailed,10,1,11,45670,FAIL,n/a,0.05,01-02-2023 05:35PM,RAJU_Nokia_TAS_Legal_ZIP_Detailed_2023_02_01-05_35_34_PM.txt
RAJU,Nokia_TAS_FMS,ZIP_Detailed,10,1,11,2339,FAIL,n/a,0.03,01-02-2023 05:36PM,RAJU_Nokia_TAS_FMS_ZIP_Detailed_2023_02_01-05_36_25_PM.txt
RAJU,Nokia_TAS_FMS,DIFF_Summary, 10,1,11,2339,FAIL,PASS,0.23,01-02-2023 05:37PM,RAJU_Nokia_TAS_FMS_DIFF_Summary_2023_02_01-05_37_07_PM.txt
RAJU,Nokia_TAS_DOX,DIFF_Summary, 10,1,11,4014,FAIL,PASS,0.62,01-02-2023 05:37PM,RAJU_Nokia_TAS_DOX_DIFF_Summary_2023_02_01-05_37_51_PM.txt
RAJU,Nokia_TAS_DOX,ZIP_Detailed,10,1,11,4014,FAIL,n/a,0.02,01-02-2023 05:38PM,RAJU_Nokia_TAS_DOX_ZIP_Detailed_2023_02_01-05_38_22_PM.txt
RAJU,Nokia_TAS_ICB,ZIP_Detailed,10,1,11,7925,FAIL,n/a,0.04,01-02-2023 05:38PM,RAJU_Nokia_TAS_ICB_ZIP_Detailed_2023_02_01-05_38_57_PM.txt
RAJU,Nokia_TAS_ICB,DIFF_Summary, 10,1,11,7925,FAIL,PASS,0.63,01-02-2023 05:39PM,RAJU_Nokia_TAS_ICB_DIFF_Summary_2023_02_01-05_39_31_PM.txt
RAJU,Nokia_TAS_ICB_SMS,DIFF_Summary, 5,1,6,9562,FAIL,PASS,0.94,01-02-2023 05:40PM,RAJU_Nokia_TAS_ICB_SMS_DIFF_Summary_2023_02_01-05_40_18_PM.txt
RAJU,Nokia_TAS_ICB_SMS,ZIP_Detailed,5,1,6,9562,FAIL,n/a,0.02,01-02-2023 05:40PM,RAJU_Nokia_TAS_ICB_SMS_ZIP_Detailed_2023_02_01-05_40_52_PM.txt
RAJU,MAVENIR_IPSM_DOX,ZIP_Detailed,10,0,10,3196,PASS,n/a,0.04,01-02-2023 05:44PM,RAJU_MAVENIR_IPSM_DOX_ZIP_Detailed_2023_02_01-05_44_33_PM.txt
RAJU,MAVENIR_IPSM_DOX,DIFF_Summary, 10,0,10,3196,PASS,PASS,0.33,01-02-2023 05:45PM,RAJU_MAVENIR_IPSM_DOX_DIFF_Summary_2023_02_01-05_45_05_PM.txt
RAJU,MAVENIR_IPSM_FMS,ZIP_Detailed,10,0,10,1587,PASS,n/a,0.02,01-02-2023 05:46PM,RAJU_MAVENIR_IPSM_FMS_ZIP_Detailed_2023_02_01-05_46_06_PM.txt
RAJU,MAVENIR_IPSM_FMS,DIFF_Summary, 10,0,10,1587,PASS,PASS,0.09,01-02-2023 05:46PM,RAJU_MAVENIR_IPSM_FMS_DIFF_Summary_2023_02_01-05_46_33_PM.txt
RAJU,MAVENIR_IPSM_HDBI,ZIP_Detailed,10,0,10,23097,PASS,n/a,0.08,01-02-2023 05:47PM,RAJU_MAVENIR_IPSM_HDBI_ZIP_Detailed_2023_02_01-05_47_24_PM.txt
RAJU,MAVENIR_IPSM_HDBI,DIFF_Summary, 10,0,10,23097,PASS,PASS,3.30,01-02-2023 05:47PM,RAJU_MAVENIR_IPSM_HDBI_DIFF_Summary_2023_02_01-05_47_52_PM.txt
JAYRAM,HDP_MSC,DIFF_Detailed,498,0,498,1989098,PASS,FAIL,276.43,01-02-2023 06:32PM,JAYRAM_HDP_MSC_DIFF_Detailed_2023_02_01-06_28_04_PM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,10,1,11,4014,FAIL,PASS,0.52,01-02-2023 06:45PM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_01-06_45_40_PM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,10,0,10,4014,PASS,PASS,0.54,01-02-2023 06:49PM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_01-06_49_22_PM.txt
SHAKTI,Nokia_TAS_DOX_SMS,DIFF_Summary,5,0,5,220,PASS,PASS,0.05,01-02-2023 06:53PM,SHAKTI_Nokia_TAS_DOX_SMS_DIFF_Summary_2023_02_01-06_53_27_PM.txt
SHAKTI,Nokia_TAS_FMS,DIFF_Summary,10,0,10,2339,PASS,PASS,0.24,01-02-2023 06:54PM,SHAKTI_Nokia_TAS_FMS_DIFF_Summary_2023_02_01-06_54_14_PM.txt
SHAKTI,Nokia_TAS_FMS_SMS,DIFF_Summary,5,0,5,82,PASS,PASS,0.02,01-02-2023 06:54PM,SHAKTI_Nokia_TAS_FMS_SMS_DIFF_Summary_2023_02_01-06_54_59_PM.txt
SHAKTI,Nokia_TAS_HDP,DIFF_Summary,10,0,10,47471,PASS,PASS,6.11,01-02-2023 06:56PM,SHAKTI_Nokia_TAS_HDP_DIFF_Summary_2023_02_01-06_56_37_PM.txt
SHAKTI,Nokia_TAS_Legal,DIFF_Summary,10,0,10,45670,PASS,PASS,5.36,01-02-2023 06:57PM,SHAKTI_Nokia_TAS_Legal_DIFF_Summary_2023_02_01-06_57_35_PM.txt
SHAKTI,Nokia_TAS_Legal_SMS,DIFF_Summary,5,0,5,1791,PASS,PASS,0.18,01-02-2023 06:58PM,SHAKTI_Nokia_TAS_Legal_SMS_DIFF_Summary_2023_02_01-06_58_06_PM.txt
SHAKTI,Nokia_TAS_ICB,DIFF_Summary,10,0,10,7925,PASS,PASS,0.59,01-02-2023 06:59PM,SHAKTI_Nokia_TAS_ICB_DIFF_Summary_2023_02_01-06_59_07_PM.txt
SHAKTI,Nokia_TAS_ICB_SMS,DIFF_Summary,5,0,5,9562,PASS,PASS,0.91,01-02-2023 06:59PM,SHAKTI_Nokia_TAS_ICB_SMS_DIFF_Summary_2023_02_01-06_59_54_PM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,10,1,11,3196,FAIL,PASS,0.35,01-02-2023 07:31PM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_01-07_31_48_PM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,10,0,10,3196,PASS,PASS,0.38,01-02-2023 07:33PM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_01-07_33_59_PM.txt
SHAKTI,Nokia_TAS_FMS,DIFF_Summary,10,0,10,1587,PASS,PASS,0.17,01-02-2023 07:34PM,SHAKTI_Nokia_TAS_FMS_DIFF_Summary_2023_02_01-07_34_46_PM.txt
SHAKTI,Nokia_TAS_HDP,DIFF_Summary,10,0,10,23087,PASS,PASS,3.31,01-02-2023 07:35PM,SHAKTI_Nokia_TAS_HDP_DIFF_Summary_2023_02_01-07_35_30_PM.txt
SHAKTI,Nokia_TAS_Legal,DIFF_Summary,10,0,10,23077,PASS,PASS,2.55,01-02-2023 07:37PM,SHAKTI_Nokia_TAS_Legal_DIFF_Summary_2023_02_01-07_37_06_PM.txt
SHAKTI,Nokia_TAS_ICB,DIFF_Summary,10,0,10,7318,PASS,PASS,0.69,01-02-2023 07:37PM,SHAKTI_Nokia_TAS_ICB_DIFF_Summary_2023_02_01-07_37_51_PM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,5148,0,5148,3604618,PASS,PASS,427.08,01-02-2023 08:08PM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_01-08_01_37_PM.txt
SHAKTI,Nokia_TAS_FMS,DIFF_Summary,5148,0,5148,2777665,PASS,PASS,303.20,01-02-2023 08:19PM,SHAKTI_Nokia_TAS_FMS_DIFF_Summary_2023_02_01-08_14_14_PM.txt
SHAKTI,Nokia_TAS_HDP,DIFF_Summary,5149,0,5149,22696848,PASS,PASS,3250.23,01-02-2023 09:15PM,SHAKTI_Nokia_TAS_HDP_DIFF_Summary_2023_02_01-08_21_30_PM.txt
SHAKTI,Nokia_TAS_Legal,DIFF_Summary,5149,0,5149,22691699,PASS,PASS,2431.60,02-02-2023 06:11AM,SHAKTI_Nokia_TAS_Legal_DIFF_Summary_2023_02_02-05_31_27_AM.txt
SHAKTI,Nokia_TAS_ICB,DIFF_Summary,5601,0,5601,5122309,PASS,PASS,471.95,02-02-2023 06:21AM,SHAKTI_Nokia_TAS_ICB_DIFF_Summary_2023_02_02-06_13_15_AM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,474,0,474,147048,PASS,PASS,17.87,02-02-2023 06:25AM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_02-06_24_46_AM.txt
SHAKTI,Nokia_TAS_FMS,DIFF_Summary,474,0,474,38407,PASS,PASS,4.68,02-02-2023 06:25AM,SHAKTI_Nokia_TAS_FMS_DIFF_Summary_2023_02_02-06_25_36_AM.txt
SHAKTI,Nokia_TAS_HDP,DIFF_Summary,474,0,474,1762705,PASS,PASS,249.01,02-02-2023 06:30AM,SHAKTI_Nokia_TAS_HDP_DIFF_Summary_2023_02_02-06_26_14_AM.txt
SHAKTI,Nokia_TAS_Legal,DIFF_Summary,474,0,474,1762231,PASS,PASS,189.70,02-02-2023 06:34AM,SHAKTI_Nokia_TAS_Legal_DIFF_Summary_2023_02_02-06_30_59_AM.txt
SHAKTI,MTAS_ASCII,DIFF_Summary,474,0,474,2331464,PASS,PASS,451.12,02-02-2023 06:49AM,SHAKTI_MTAS_ASCII_DIFF_Summary_2023_02_02-06_42_27_AM.txt
SHAKTI,MTAS_ASCII,DIFF_Summary,5149,0,5149,23778332,PASS,PASS,4603.65,02-02-2023 08:08AM,SHAKTI_MTAS_ASCII_DIFF_Summary_2023_02_02-06_51_47_AM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,18542,0,18542,11340174,PASS,PASS,1608.45,02-02-2023 08:36AM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_02-08_09_16_AM.txt
SHAKTI,Nokia_TAS_DOX_SMS,DIFF_Summary,10770,0,10770,119123,PASS,PASS,27.92,02-02-2023 08:42AM,SHAKTI_Nokia_TAS_DOX_SMS_DIFF_Summary_2023_02_02-08_41_47_AM.txt
SHAKTI,Nokia_TAS_FMS,DIFF_Summary,18540,0,18540,8292402,PASS,PASS,889.35,02-02-2023 08:57AM,SHAKTI_Nokia_TAS_FMS_DIFF_Summary_2023_02_02-08_42_48_AM.txt
SHAKTI,Nokia_TAS_FMS_SMS,DIFF_Summary,10656,0,10656,70022,PASS,PASS,19.55,02-02-2023 09:00AM,SHAKTI_Nokia_TAS_FMS_SMS_DIFF_Summary_2023_02_02-08_59_52_AM.txt
SHAKTI,Nokia_TAS_Legal,DIFF_Summary,18542,0,18542,76134891,PASS,PASS,10271.97,02-02-2023 11:55AM,SHAKTI_Nokia_TAS_Legal_DIFF_Summary_2023_02_02-09_03_50_AM.txt
SHAKTI,Nokia_TAS_Legal_SMS,DIFF_Summary,10943,0,10943,533724,PASS,PASS,75.42,02-02-2023 11:56AM,SHAKTI_Nokia_TAS_Legal_SMS_DIFF_Summary_2023_02_02-11_55_33_AM.txt
SHAKTI,Nokia_TAS_ICB_SMS,DIFF_Summary,4279,0,4279,4216359,PASS,PASS,405.75,02-02-2023 12:05PM,SHAKTI_Nokia_TAS_ICB_SMS_DIFF_Summary_2023_02_02-11_58_44_AM.txt
SHAKTI,Nokia_TAS_ICB,DIFF_Summary,18541,0,18541,14580509,PASS,PASS,1334.10,02-02-2023 12:35PM,SHAKTI_Nokia_TAS_ICB_DIFF_Summary_2023_02_02-12_13_02_PM.txt
SHAKTI,Nokia_TAS_HDP,DIFF_Summary,18542,0,18542,76687157,PASS,PASS,10851.00,02-02-2023 03:39PM,SHAKTI_Nokia_TAS_HDP_DIFF_Summary_2023_02_02-12_39_06_PM.txt
SHUBHAM,MAVENIR_IPSM_DOX,DIFF_Summary,10,0,10,191,PASS,PASS,0.04,02-02-2023 05:07PM,SHUBHAM_MAVENIR_IPSM_DOX_DIFF_Summary_2023_02_02-05_07_57_PM.txt
SHUBHAM,MAVENIR_IPSM_DOX,ZIP_Detailed,10,0,10,191,PASS,n/a,0.02,02-02-2023 05:12PM,SHUBHAM_MAVENIR_IPSM_DOX_ZIP_Detailed_2023_02_02-05_12_19_PM.txt
SHUBHAM,MAVENIR_IPSM_FMS,ZIP_Detailed,8,0,8,32,PASS,n/a,0.02,02-02-2023 05:14PM,SHUBHAM_MAVENIR_IPSM_FMS_ZIP_Detailed_2023_02_02-05_14_16_PM.txt
SHUBHAM,MAVENIR_IPSM_FMS,DIFF_Summary,8,0,8,32,PASS,PASS,0.02,02-02-2023 05:15PM,SHUBHAM_MAVENIR_IPSM_FMS_DIFF_Summary_2023_02_02-05_15_11_PM.txt
SHUBHAM,MAVENIR_IPSM_HDBI,DIFF_Summary,10,0,10,7138,PASS,PASS,0.83,02-02-2023 05:19PM,SHUBHAM_MAVENIR_IPSM_HDBI_DIFF_Summary_2023_02_02-05_19_16_PM.txt
SHUBHAM,MAVENIR_IPSM_HDBI,ZIP_Detailed,10,0,10,7138,PASS,n/a,0.03,02-02-2023 05:20PM,SHUBHAM_MAVENIR_IPSM_HDBI_ZIP_Detailed_2023_02_02-05_20_01_PM.txt
SHUBHAM,MAVENIR_IPSM_ICB,ZIP_Detailed,10,0,10,2249,PASS,n/a,0.03,02-02-2023 05:22PM,SHUBHAM_MAVENIR_IPSM_ICB_ZIP_Detailed_2023_02_02-05_22_12_PM.txt
SHUBHAM,MAVENIR_IPSM_ICB,DIFF_Summary,10,0,10,2249,PASS,PASS,0.16,02-02-2023 05:22PM,SHUBHAM_MAVENIR_IPSM_ICB_DIFF_Summary_2023_02_02-05_22_52_PM.txt
SHUBHAM,MAVENIR_IPSM_SEC_SMSO,DIFF_Summary,10,0,10,1436,PASS,PASS,0.17,02-02-2023 05:24PM,SHUBHAM_MAVENIR_IPSM_SEC_SMSO_DIFF_Summary_2023_02_02-05_24_12_PM.txt
SHUBHAM,MAVENIR_IPSM_SEC_SMSO,ZIP_Detailed,10,0,10,1436,PASS,n/a,0.02,02-02-2023 05:24PM,SHUBHAM_MAVENIR_IPSM_SEC_SMSO_ZIP_Detailed_2023_02_02-05_24_52_PM.txt
SHUBHAM,MAVENIR_IPSM_SEC_SMST,ZIP_Detailed,10,0,10,5682,PASS,n/a,0.04,02-02-2023 05:27PM,SHUBHAM_MAVENIR_IPSM_SEC_SMST_ZIP_Detailed_2023_02_02-05_27_50_PM.txt
SHUBHAM,MAVENIR_IPSM_SEC_SMST,DIFF_Summary,10,0,10,5682,PASS,PASS,0.43,02-02-2023 05:28PM,SHUBHAM_MAVENIR_IPSM_SEC_SMST_DIFF_Summary_2023_02_02-05_28_24_PM.txt
SHUBHAM,MAVENIR_IPSM_DOX,DIFF_Summary,1039,0,1039,13424,PASS,PASS,2.88,02-02-2023 05:54PM,SHUBHAM_MAVENIR_IPSM_DOX_DIFF_Summary_2023_02_02-05_54_16_PM.txt
SHUBHAM,MAVENIR_IPSM_FMS,DIFF_Summary,665,0,665,2031,PASS,PASS,1.18,02-02-2023 05:54PM,SHUBHAM_MAVENIR_IPSM_FMS_DIFF_Summary_2023_02_02-05_54_55_PM.txt
SHUBHAM,MAVENIR_IPSM_HDBI,DIFF_Summary,1142,0,1142,965529,PASS,PASS,115.26,02-02-2023 05:57PM,SHUBHAM_MAVENIR_IPSM_HDBI_DIFF_Summary_2023_02_02-05_55_33_PM.txt
SHUBHAM,MAVENIR_IPSM_ICB,DIFF_Summary,1142,0,1142,288239,PASS,PASS,27.60,02-02-2023 05:59PM,SHUBHAM_MAVENIR_IPSM_ICB_DIFF_Summary_2023_02_02-05_58_38_PM.txt
SHUBHAM,MAVENIR_IPSM_SEC_SMSO,DIFF_Summary,1134,0,1134,76156,PASS,PASS,9.28,02-02-2023 05:59PM,SHUBHAM_MAVENIR_IPSM_SEC_SMSO_DIFF_Summary_2023_02_02-05_59_44_PM.txt
SHUBHAM,MAVENIR_IPSM_SEC_SMST,DIFF_Summary,1142,0,1142,887089,PASS,PASS,94.89,02-02-2023 06:02PM,SHUBHAM_MAVENIR_IPSM_SEC_SMST_DIFF_Summary_2023_02_02-06_00_36_PM.txt
MANGESH,TANLA_SMSC_ICB,DIFF_Summary,8757,10,8767,139569489,FAIL,FAIL,13275.40,02-02-2023 06:11PM,MANGESH_TANLA_SMSC_ICB_DIFF_Summary_2023_02_02-02_30_32_PM.txt
SHAKTI,Nokia_TAS_DOX,ZIP_Detailed,10,0,10,4014,PASS,n/a,0.02,02-02-2023 07:24PM,SHAKTI_Nokia_TAS_DOX_ZIP_Detailed_2023_02_02-07_24_46_PM.txt
SHAKTI,Nokia_TAS_DOX_SMS,ZIP_Detailed,5,0,5,220,PASS,n/a,0.01,02-02-2023 07:25PM,SHAKTI_Nokia_TAS_DOX_SMS_ZIP_Detailed_2023_02_02-07_25_38_PM.txt
SHAKTI,Nokia_TAS_FMS,ZIP_Detailed,10,0,10,2339,PASS,n/a,0.02,02-02-2023 07:26PM,SHAKTI_Nokia_TAS_FMS_ZIP_Detailed_2023_02_02-07_26_20_PM.txt
SHAKTI,Nokia_TAS_FMS_SMS,ZIP_Detailed,5,0,5,82,PASS,n/a,0.02,02-02-2023 07:26PM,SHAKTI_Nokia_TAS_FMS_SMS_ZIP_Detailed_2023_02_02-07_26_57_PM.txt
SHAKTI,Nokia_TAS_HDP,ZIP_Detailed,10,0,10,47471,PASS,n/a,0.09,02-02-2023 07:27PM,SHAKTI_Nokia_TAS_HDP_ZIP_Detailed_2023_02_02-07_27_28_PM.txt
SHAKTI,Nokia_TAS_Legal,ZIP_Detailed,10,0,10,45670,PASS,n/a,0.07,02-02-2023 07:28PM,SHAKTI_Nokia_TAS_Legal_ZIP_Detailed_2023_02_02-07_28_10_PM.txt
SHAKTI,Nokia_TAS_Legal_SMS,ZIP_Detailed,5,0,5,1791,PASS,n/a,0.02,02-02-2023 07:28PM,SHAKTI_Nokia_TAS_Legal_SMS_ZIP_Detailed_2023_02_02-07_28_42_PM.txt
SHAKTI,Nokia_TAS_ICB,ZIP_Detailed,10,0,10,7925,PASS,n/a,0.02,02-02-2023 07:29PM,SHAKTI_Nokia_TAS_ICB_ZIP_Detailed_2023_02_02-07_29_16_PM.txt
SHAKTI,Nokia_TAS_ICB_SMS,ZIP_Detailed,5,0,5,9562,PASS,n/a,0.02,02-02-2023 07:29PM,SHAKTI_Nokia_TAS_ICB_SMS_ZIP_Detailed_2023_02_02-07_29_46_PM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,10,0,10,4014,PASS,PASS,0.51,02-02-2023 07:31PM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_02-07_31_35_PM.txt
SHAKTI,Nokia_TAS_DOX_SMS,DIFF_Summary,5,0,5,220,PASS,PASS,0.03,02-02-2023 07:32PM,SHAKTI_Nokia_TAS_DOX_SMS_DIFF_Summary_2023_02_02-07_32_05_PM.txt
SHAKTI,Nokia_TAS_FMS,DIFF_Summary,10,0,10,2339,PASS,PASS,0.25,02-02-2023 07:32PM,SHAKTI_Nokia_TAS_FMS_DIFF_Summary_2023_02_02-07_32_38_PM.txt
SHAKTI,Nokia_TAS_FMS_SMS,DIFF_Summary,5,0,5,82,PASS,PASS,0.02,02-02-2023 07:33PM,SHAKTI_Nokia_TAS_FMS_SMS_DIFF_Summary_2023_02_02-07_33_14_PM.txt
SHAKTI,Nokia_TAS_HDP,DIFF_Summary,10,0,10,47471,PASS,PASS,7.29,02-02-2023 07:33PM,SHAKTI_Nokia_TAS_HDP_DIFF_Summary_2023_02_02-07_33_43_PM.txt
SHAKTI,Nokia_TAS_Legal,DIFF_Summary,10,0,10,45670,PASS,PASS,5.29,02-02-2023 07:34PM,SHAKTI_Nokia_TAS_Legal_DIFF_Summary_2023_02_02-07_34_28_PM.txt
SHAKTI,Nokia_TAS_Legal_SMS,DIFF_Summary,5,0,5,1791,PASS,PASS,0.21,02-02-2023 07:35PM,SHAKTI_Nokia_TAS_Legal_SMS_DIFF_Summary_2023_02_02-07_35_01_PM.txt
SHAKTI,Nokia_TAS_ICB,DIFF_Summary,10,0,10,7925,PASS,PASS,0.62,02-02-2023 07:35PM,SHAKTI_Nokia_TAS_ICB_DIFF_Summary_2023_02_02-07_35_37_PM.txt
SHAKTI,Nokia_TAS_ICB_SMS,DIFF_Summary,5,0,5,9562,PASS,PASS,0.92,02-02-2023 07:36PM,SHAKTI_Nokia_TAS_ICB_SMS_DIFF_Summary_2023_02_02-07_36_06_PM.txt
SHAKTI,Nokia_TAS_DOX,ZIP_Detailed,10,0,10,3196,PASS,n/a,0.02,02-02-2023 08:06PM,SHAKTI_Nokia_TAS_DOX_ZIP_Detailed_2023_02_02-08_06_45_PM.txt
SHAKTI,Nokia_TAS_FMS,ZIP_Detailed,10,0,10,1587,PASS,n/a,0.02,02-02-2023 08:07PM,SHAKTI_Nokia_TAS_FMS_ZIP_Detailed_2023_02_02-08_07_21_PM.txt
SHAKTI,Nokia_TAS_HDP,ZIP_Detailed,10,0,10,23087,PASS,n/a,0.05,02-02-2023 08:07PM,SHAKTI_Nokia_TAS_HDP_ZIP_Detailed_2023_02_02-08_07_58_PM.txt
SHAKTI,Nokia_TAS_Legal,ZIP_Detailed,10,0,10,23077,PASS,n/a,0.04,02-02-2023 08:08PM,SHAKTI_Nokia_TAS_Legal_ZIP_Detailed_2023_02_02-08_08_24_PM.txt
SHAKTI,Nokia_TAS_ICB,ZIP_Detailed,10,0,10,7318,PASS,n/a,0.02,02-02-2023 08:09PM,SHAKTI_Nokia_TAS_ICB_ZIP_Detailed_2023_02_02-08_09_02_PM.txt
SHAKTI,MTAS_ASCII,ZIP_Detailed,10,1,11,26319,FAIL,n/a,0.08,02-02-2023 08:09PM,SHAKTI_MTAS_ASCII_ZIP_Detailed_2023_02_02-08_09_44_PM.txt
SHAKTI,MTAS_ASCII,DIFF_Summary,10,1,11,26319,FAIL,PASS,5.76,02-02-2023 08:10PM,SHAKTI_MTAS_ASCII_DIFF_Summary_2023_02_02-08_10_29_PM.txt
SHAKTI,MTAS_ASCII,ZIP_Detailed,10,0,10,26319,PASS,n/a,0.08,02-02-2023 08:13PM,SHAKTI_MTAS_ASCII_ZIP_Detailed_2023_02_02-08_13_33_PM.txt
SHAKTI,MTAS_ASCII,DIFF_Summary,10,0,10,26319,PASS,PASS,5.00,02-02-2023 08:14PM,SHAKTI_MTAS_ASCII_DIFF_Summary_2023_02_02-08_14_13_PM.txt
SHAKTI,Nokia_TAS_DOX,DIFF_Summary,10,0,10,3196,PASS,PASS,0.33,02-02-2023 08:14PM,SHAKTI_Nokia_TAS_DOX_DIFF_Summary_2023_02_02-08_14_46_PM.txt
SHAKTI,Nokia_TAS_FMS,DIFF_Summary,10,0,10,1587,PASS,PASS,0.17,02-02-2023 08:15PM,SHAKTI_Nokia_TAS_FMS_DIFF_Summary_2023_02_02-08_15_12_PM.txt
SHAKTI,Nokia_TAS_HDP,DIFF_Summary,10,0,10,23087,PASS,PASS,3.15,02-02-2023 08:15PM,SHAKTI_Nokia_TAS_HDP_DIFF_Summary_2023_02_02-08_15_37_PM.txt
